date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2025-11-28 00:00:00+00:00,2025,11,28,port155,Bonny,Nigeria,NGA,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,port205,Calabar,Nigeria,NGA,0,1,1,0,0,2,2,0,790.2593371,484.9340745,0,0,1275.193412,1275.193412,0,6007.329706,578.0315205,0,0,6585.361226,6585.361226
2025-11-28 00:00:00+00:00,2025,11,28,port587,Koko,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,port626,Lagos-Apapa-Tin Can Island,Nigeria,NGA,2,0,1,1,4,4,8,16805.11411,0,7239.956145,0,22504.33043,24045.07025,46549.40069,0,0,77.55407143,0,4212.455871,77.55407143,4290.009943
2025-11-28 00:00:00+00:00,2025,11,28,port851,Onne,Nigeria,NGA,1,0,0,0,0,1,1,7509.779734,0,0,0,0,7509.779734,7509.779734,144.2330383,0,0,0,0,144.2330383,144.2330383
2025-11-28 00:00:00+00:00,2025,11,28,port954,Port Harcourt,Nigeria,NGA,0,0,0,0,2,0,2,0,0,0,0,5181.284628,0,5181.284628,0,0,0,0,607.2004124,0,607.2004124
2025-11-28 00:00:00+00:00,2025,11,28,port1165,Sapele,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,port1383,Warri,Nigeria,NGA,0,0,0,0,1,0,1,0,0,0,0,4372.452304,0,4372.452304,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,port2065,Okrika,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,port2076,Escravos (Oil Terminal),Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,port2403,Lekki,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso128,Nigeria - Offshore Oil Terminal 1,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso129,Nigeria - Offshore Oil Terminal 10,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso130,Nigeria - Offshore Oil Terminal 11,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso131,Nigeria - Offshore Oil Terminal 12,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso132,Nigeria - Offshore Oil Terminal 13,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso133,Nigeria - Offshore Oil Terminal 14,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso134,Nigeria - Offshore Oil Terminal 15,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso135,Nigeria - Offshore Oil Terminal 16,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso136,Nigeria - Offshore Oil Terminal 17,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso137,Nigeria - Offshore Oil Terminal 18,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso138,Nigeria - Offshore Oil Terminal 2,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso139,Nigeria - Offshore Oil Terminal 3,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso140,Nigeria - Offshore Oil Terminal 4,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso141,Nigeria - Offshore Oil Terminal 5,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso142,Nigeria - Offshore Oil Terminal 6,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso143,Nigeria - Offshore Oil Terminal 7,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso144,Nigeria - Offshore Oil Terminal 8,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 00:00:00+00:00,2025,11,28,fso145,Nigeria - Offshore Oil Terminal 9,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,port155,Bonny,Nigeria,NGA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,port205,Calabar,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,port587,Koko,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,port626,Lagos-Apapa-Tin Can Island,Nigeria,NGA,2,3,1,0,2,6,8,12313.83961,92882.18531,4732.078698,0,15674.42857,109928.1036,125602.5322,338.4650924,2254.87586,0,0,1831.101894,2593.340952,4424.442846
2025-11-27 00:00:00+00:00,2025,11,27,port851,Onne,Nigeria,NGA,3,0,0,0,0,3,3,11616.78755,0,0,0,0,11616.78755,11616.78755,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,port954,Port Harcourt,Nigeria,NGA,0,0,0,0,1,0,1,0,0,0,0,5181.284628,0,5181.284628,0,0,0,0,607.2004124,0,607.2004124
2025-11-27 00:00:00+00:00,2025,11,27,port1165,Sapele,Nigeria,NGA,0,0,0,0,1,0,1,0,0,0,0,146.3076105,0,146.3076105,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,port1383,Warri,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,port2065,Okrika,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,port2076,Escravos (Oil Terminal),Nigeria,NGA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,port2403,Lekki,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso128,Nigeria - Offshore Oil Terminal 1,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso129,Nigeria - Offshore Oil Terminal 10,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso130,Nigeria - Offshore Oil Terminal 11,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso131,Nigeria - Offshore Oil Terminal 12,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso132,Nigeria - Offshore Oil Terminal 13,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso133,Nigeria - Offshore Oil Terminal 14,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso134,Nigeria - Offshore Oil Terminal 15,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso135,Nigeria - Offshore Oil Terminal 16,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso136,Nigeria - Offshore Oil Terminal 17,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso137,Nigeria - Offshore Oil Terminal 18,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso138,Nigeria - Offshore Oil Terminal 2,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso139,Nigeria - Offshore Oil Terminal 3,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso140,Nigeria - Offshore Oil Terminal 4,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso141,Nigeria - Offshore Oil Terminal 5,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso142,Nigeria - Offshore Oil Terminal 6,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso143,Nigeria - Offshore Oil Terminal 7,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso144,Nigeria - Offshore Oil Terminal 8,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27 00:00:00+00:00,2025,11,27,fso145,Nigeria - Offshore Oil Terminal 9,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,port155,Bonny,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,port205,Calabar,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,port587,Koko,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,port626,Lagos-Apapa-Tin Can Island,Nigeria,NGA,3,6,0,0,3,9,12,20878.80487,185350.6217,0,0,19996.57448,206229.4265,226226.001,4557.92578,3382.313789,0,0,915.550947,7940.239569,8855.790516
2025-11-26 00:00:00+00:00,2025,11,26,port851,Onne,Nigeria,NGA,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,15406.23327,0,0,0,15406.23327,15406.23327
2025-11-26 00:00:00+00:00,2025,11,26,port954,Port Harcourt,Nigeria,NGA,0,0,0,0,1,0,1,0,0,0,0,5181.284628,0,5181.284628,0,0,0,0,607.2004124,0,607.2004124
2025-11-26 00:00:00+00:00,2025,11,26,port1165,Sapele,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,port1383,Warri,Nigeria,NGA,0,0,0,0,2,0,2,0,0,0,0,4664.214536,0,4664.214536,0,0,0,0,600.2380277,0,600.2380277
2025-11-26 00:00:00+00:00,2025,11,26,port2065,Okrika,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,port2076,Escravos (Oil Terminal),Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,port2403,Lekki,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso128,Nigeria - Offshore Oil Terminal 1,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso129,Nigeria - Offshore Oil Terminal 10,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso130,Nigeria - Offshore Oil Terminal 11,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso131,Nigeria - Offshore Oil Terminal 12,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso132,Nigeria - Offshore Oil Terminal 13,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso133,Nigeria - Offshore Oil Terminal 14,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso134,Nigeria - Offshore Oil Terminal 15,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso135,Nigeria - Offshore Oil Terminal 16,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso136,Nigeria - Offshore Oil Terminal 17,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso137,Nigeria - Offshore Oil Terminal 18,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso138,Nigeria - Offshore Oil Terminal 2,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso139,Nigeria - Offshore Oil Terminal 3,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso140,Nigeria - Offshore Oil Terminal 4,Nigeria,NGA,0,0,0,0,1,0,1,0,0,0,0,95.44968469,0,95.44968469,0,0,0,0,18470.781,0,18470.781
2025-11-26 00:00:00+00:00,2025,11,26,fso141,Nigeria - Offshore Oil Terminal 5,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso142,Nigeria - Offshore Oil Terminal 6,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso143,Nigeria - Offshore Oil Terminal 7,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso144,Nigeria - Offshore Oil Terminal 8,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26 00:00:00+00:00,2025,11,26,fso145,Nigeria - Offshore Oil Terminal 9,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,port155,Bonny,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,port205,Calabar,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,port587,Koko,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,port626,Lagos-Apapa-Tin Can Island,Nigeria,NGA,0,1,1,0,2,2,4,0,31098.64476,3543.387436,0,7837.214285,34642.03219,42479.24648,0,1127.43793,0,0,915.550947,1127.43793,2042.988877
2025-11-25 00:00:00+00:00,2025,11,25,port851,Onne,Nigeria,NGA,1,0,0,0,0,1,1,2638.583366,0,0,0,0,2638.583366,2638.583366,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,port954,Port Harcourt,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,port1165,Sapele,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,port1383,Warri,Nigeria,NGA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,port2065,Okrika,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,port2076,Escravos (Oil Terminal),Nigeria,NGA,0,0,0,0,1,0,1,0,0,0,0,2830.010416,0,2830.010416,0,0,0,0,2830.010416,0,2830.010416
2025-11-25 00:00:00+00:00,2025,11,25,port2403,Lekki,Nigeria,NGA,2,1,0,0,1,3,4,24764.82504,1024.095077,0,0,0,25788.92011,25788.92011,22962.98294,21519.21953,0,0,0,44482.20248,44482.20248
2025-11-25 00:00:00+00:00,2025,11,25,fso128,Nigeria - Offshore Oil Terminal 1,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso129,Nigeria - Offshore Oil Terminal 10,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso130,Nigeria - Offshore Oil Terminal 11,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso131,Nigeria - Offshore Oil Terminal 12,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso132,Nigeria - Offshore Oil Terminal 13,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso133,Nigeria - Offshore Oil Terminal 14,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso134,Nigeria - Offshore Oil Terminal 15,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso135,Nigeria - Offshore Oil Terminal 16,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso136,Nigeria - Offshore Oil Terminal 17,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso137,Nigeria - Offshore Oil Terminal 18,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso138,Nigeria - Offshore Oil Terminal 2,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso139,Nigeria - Offshore Oil Terminal 3,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso140,Nigeria - Offshore Oil Terminal 4,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso141,Nigeria - Offshore Oil Terminal 5,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso142,Nigeria - Offshore Oil Terminal 6,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso143,Nigeria - Offshore Oil Terminal 7,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso144,Nigeria - Offshore Oil Terminal 8,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-25 00:00:00+00:00,2025,11,25,fso145,Nigeria - Offshore Oil Terminal 9,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,port155,Bonny,Nigeria,NGA,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,125758.5162,0,125758.5162
2025-11-24 00:00:00+00:00,2025,11,24,port205,Calabar,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,port587,Koko,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,port626,Lagos-Apapa-Tin Can Island,Nigeria,NGA,2,1,0,1,1,4,5,18160.48885,31098.64476,0,8433.621918,7837.214285,57692.75552,65529.96981,0,1127.43793,0,0,915.550947,1127.43793,2042.988877
2025-11-24 00:00:00+00:00,2025,11,24,port851,Onne,Nigeria,NGA,1,1,0,0,1,2,3,7590.908929,0,0,0,12643.75,7590.908929,20234.65893,0,28371.78415,0,0,0,28371.78415,28371.78415
2025-11-24 00:00:00+00:00,2025,11,24,port954,Port Harcourt,Nigeria,NGA,0,0,0,0,1,0,1,0,0,0,0,5181.284628,0,5181.284628,0,0,0,0,607.2004124,0,607.2004124
2025-11-24 00:00:00+00:00,2025,11,24,port1165,Sapele,Nigeria,NGA,0,1,0,0,0,1,1,0,3848.34849,0,0,0,3848.34849,3848.34849,0,560.824992,0,0,0,560.824992,560.824992
2025-11-24 00:00:00+00:00,2025,11,24,port1383,Warri,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,port2065,Okrika,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,port2076,Escravos (Oil Terminal),Nigeria,NGA,0,0,1,0,0,1,1,0,0,291.3485525,0,0,291.3485525,291.3485525,0,0,944.0815986,0,0,944.0815986,944.0815986
2025-11-24 00:00:00+00:00,2025,11,24,port2403,Lekki,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,fso128,Nigeria - Offshore Oil Terminal 1,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,fso129,Nigeria - Offshore Oil Terminal 10,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,fso130,Nigeria - Offshore Oil Terminal 11,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,fso131,Nigeria - Offshore Oil Terminal 12,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,fso132,Nigeria - Offshore Oil Terminal 13,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,fso133,Nigeria - Offshore Oil Terminal 14,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,fso134,Nigeria - Offshore Oil Terminal 15,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,fso135,Nigeria - Offshore Oil Terminal 16,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,fso136,Nigeria - Offshore Oil Terminal 17,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,fso137,Nigeria - Offshore Oil Terminal 18,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,fso138,Nigeria - Offshore Oil Terminal 2,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,fso139,Nigeria - Offshore Oil Terminal 3,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-24 00:00:00+00:00,2025,11,24,fso140,Nigeria - Offshore Oil Terminal 4,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
